dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,1,0,10175,30525,6930,16,0.9207212907307813,0.842445620223398,18.394054412841797,3.6213817596435547,0.8764902104716406,0.8825786735248579,0.8037435944499561,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,2,1,10175,30525,6930,17,0.9169882948434039,0.8389182833627278,14.540814399719238,3.6032485961914062,0.8673386384001861,0.8812220523053895,0.8010304024621492,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,2,1,10175,30525,6930,17,0.9207212907307813,0.84891240446796,25.309423446655273,4.342885971069336,0.8871911715762764,0.8841783859115827,0.8054544766717031,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,3,2,10175,30525,6930,17,0.9195191395128124,0.8395061728395061,14.184457778930664,3.477648973464966,0.8715446611924627,0.8834180726882157,0.8046373164879906,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,3,2,10175,30525,6930,17,0.9200885795634293,0.8436213991769548,22.114988327026367,3.8910958766937256,0.8744031031716801,0.8831185050425333,0.8039467585862619,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,4,3,10175,30525,6930,16,0.9183802594115786,0.8447971781305115,10.81967830657959,2.9828989505767822,0.8774489865506148,0.8831378757195506,0.8040320775154247,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,4,3,10175,30525,6930,16,0.919708952863018,0.8589065255731922,16.018495559692383,3.330162763595581,0.889047658828737,0.8831452455940788,0.8034093243931772,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,5,4,10175,30525,6930,16,0.9179373615944322,0.8377425044091711,8.095906257629395,2.6328208446502686,0.8757093788103951,0.8806927621728796,0.8003863821581456,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,5,4,10175,30525,6930,16,0.9196456817462828,0.84891240446796,11.480734825134277,2.8406617641448975,0.8916076014848855,0.8831558097263446,0.8044056293079179,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,6,5,10175,30525,6930,17,0.9195824106295476,0.8583186360964139,15.115583419799805,3.659518241882324,0.8607707526099801,0.8841686081090466,0.8058527984758886,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,6,5,10175,30525,6930,17,0.9186966149952547,0.847148736037625,27.047861099243164,4.375792026519775,0.8770664394551346,0.8812099975397113,0.8016849312559617,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,7,6,10175,30525,6930,18,0.9216070863650744,0.8430335097001763,20.491575241088867,4.180826187133789,0.8688071599532208,0.8860927859662396,0.8088126897720669,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,7,6,10175,30525,6930,16,0.9194558683960772,0.8406819517930629,20.247230529785156,3.974667549133301,0.8752426485134883,0.8817069262784341,0.8021157793381273,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,8,7,10175,30525,6930,17,0.919392597279342,0.8400940623162846,14.822503089904785,3.528014659881592,0.8693877971592183,0.882839351425958,0.8039642727359434,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,8,7,10175,30525,6930,17,0.9212274596646631,0.8477366255144033,18.468414306640625,3.386096954345703,0.8757976835336407,0.8843324440197617,0.8058247758363982,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,9,8,10175,30525,6930,17,0.9209743751977223,0.8395061728395061,11.741230010986328,3.091766595840454,0.8770777827537088,0.884908633995104,0.8070304999409023,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,9,8,10175,30525,6930,17,0.9184435305283138,0.8365667254556144,16.93098258972168,3.4058423042297363,0.8886615369414983,0.882268282064447,0.8026867406177451,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,3.0,10,9,10175,30525,6930,16,0.9186333438785195,0.8389182833627278,14.084052085876465,3.592867136001587,0.8729509464513594,0.8815165811359886,0.8014357299262074,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,3.0,10,9,10175,30525,6930,18,0.9205314773805757,0.8477366255144033,19.619462966918945,3.923658847808838,0.8844171754968784,0.8835998731797297,0.8053679067318487,rounded_mean,3161,15805,1701
