dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,2,1,3693,1846,405,19,0.8594315245478036,0.8353494623655914,4.222894191741943,1.7819069623947144,0.7204618511926526,0.6477685969327897,0.5223609791177178,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,2,1,3693,1846,405,19,0.8680447889750216,0.8366935483870968,9.762123107910156,2.594264268875122,0.7403912471289686,0.6654214915687217,0.5379029384264112,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,3,2,3693,1846,405,18,0.8819982773471146,0.842741935483871,11.592873573303223,2.5861141681671143,0.7380035710864377,0.6731869410497314,0.5459627579558941,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,3,2,3693,1846,405,17,0.8835486649440137,0.8541666666666666,12.748770713806152,2.741116762161255,0.7480887370038296,0.6812515679193696,0.5534646812881961,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,4,3,3693,1846,405,23,0.8575366063738157,0.8306451612903226,7.673223972320557,2.29703426361084,0.724366200883594,0.6445382510498515,0.5208059918447249,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,4,3,3693,1846,405,19,0.8683893195521103,0.8413978494623656,15.195403099060059,3.341510534286499,0.7249555342208396,0.6551251099439979,0.530594893914406,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,5,4,3693,1846,405,21,0.8582256675279931,0.8299731182795699,7.133544445037842,2.29900860786438,0.690360682911944,0.6320528832742885,0.508433357741292,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,5,4,3693,1846,405,21,0.8695951765719208,0.8299731182795699,11.362614631652832,2.8211417198181152,0.7286473070198269,0.656293655453216,0.5309391277381983,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,6,5,3693,1846,405,30,0.8780361757105943,0.8407258064516129,12.076539039611816,2.947283983230591,0.7401526075890104,0.6720583287789971,0.5439448355405596,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,6,5,3693,1846,405,21,0.8811369509043928,0.8413978494623656,16.795297622680664,3.180581569671631,0.7618076178949167,0.6752078557137314,0.5489619446045676,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,7,6,3693,1846,405,20,0.8689061154177433,0.8373655913978495,8.504254341125488,2.2186098098754883,0.7424200870845112,0.6617472720418975,0.5369691547204918,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,7,6,3693,1846,405,19,0.8720068906115418,0.8434139784946236,10.94291877746582,2.746738910675049,0.7517720939230799,0.675069628325618,0.5473753036466281,rounded_mean,1161,5805,1488
